,X,Participant,gender,lamount,ldealy,samount,sdelay,choices1,choice2,RT_first,pick_larger_position,block_order,RT_second,adjusting.order,condition,group,switch,mark1
596,1196,1092,0,30,29,18,0,1,0,2.036270142,NA,5,NA,0,dgs,1,0,0
597,1197,1092,0,30,29,21,0,1,0,1.910963058,NA,5,NA,0,dgs,1,0,0
598,1198,1092,0,30,29,24,0,1,0,1.95795083,NA,5,NA,0,dgs,1,0,0
599,1199,1092,0,30,29,27,0,1,0,2.145916939,NA,5,NA,0,dgs,1,1,0
600,1200,1092,0,30,29,30,0,0,1,2.474853992,NA,5,NA,0,dgs,1,1,0
571,1171,1092,0,30,56,3,0,1,0,3.790593863,NA,5,NA,0,dgs,1,0,0
572,1172,1092,0,30,56,6,0,1,0,2.114588976,NA,5,NA,0,dgs,1,0,0
573,1173,1092,0,30,56,9,0,1,0,1.676007986,NA,5,NA,0,dgs,1,0,0
574,1174,1092,0,30,56,12,0,1,0,1.566363096,NA,5,NA,0,dgs,1,0,0
575,1175,1092,0,30,56,15,0,1,0,3.19537878,NA,5,NA,0,dgs,1,0,0
576,1176,1092,0,30,56,18,0,1,0,2.725468874,NA,5,NA,0,dgs,1,0,0
577,1177,1092,0,30,56,21,0,1,0,2.177241087,NA,5,NA,0,dgs,1,0,0
578,1178,1092,0,30,56,24,0,1,0,2.678482056,NA,5,NA,0,dgs,1,1,0
579,1179,1092,0,30,56,27,0,0,1,5.795542002,NA,5,NA,0,dgs,1,1,0
580,1180,1092,0,30,56,30,0,0,1,1.97361517,NA,5,NA,0,dgs,1,0,0
551,1151,1092,0,30,101,3,0,1,0,17.32659006,NA,5,NA,0,dgs,1,0,0
552,1152,1092,0,30,101,6,0,1,0,6.89001298,NA,5,NA,0,dgs,1,0,0
553,1153,1092,0,30,101,9,0,1,0,6.218199968,NA,5,NA,0,dgs,1,0,0
554,1154,1092,0,30,101,12,0,1,0,8.296139956,NA,5,NA,0,dgs,1,0,0
555,1155,1092,0,30,101,15,0,1,0,7.10874486,NA,5,NA,0,dgs,1,1,0
556,1156,1092,0,30,101,18,0,0,1,4.979271889,NA,5,NA,0,dgs,1,1,0
557,1157,1092,0,30,101,21,0,0,1,5.262974024,NA,5,NA,0,dgs,1,0,0
558,1158,1092,0,30,101,24,0,0,1,4.793066978,NA,5,NA,0,dgs,1,0,0
559,1159,1092,0,30,101,27,0,0,1,3.52431488,NA,5,NA,0,dgs,1,0,0
560,1160,1092,0,30,101,30,0,0,1,2.882107019,NA,5,NA,0,dgs,1,0,0
2341,6191,1093,0,30,7,3,0,1,0,4.765326023,NA,6,NA,0,dgs,1,0,0
2342,6192,1093,0,30,7,6,0,1,0,2.687985897,NA,6,NA,0,dgs,1,0,0
2343,6193,1093,0,30,7,9,0,1,0,3.281842947,NA,6,NA,0,dgs,1,0,0
2344,6194,1093,0,30,7,12,0,1,0,3.57877183,NA,6,NA,0,dgs,1,0,0
2345,6195,1093,0,30,7,15,0,1,0,2.719244003,NA,6,NA,0,dgs,1,0,0
2346,6196,1093,0,30,7,18,0,1,0,2.609844923,NA,6,NA,0,dgs,1,0,0
2347,6197,1093,0,30,7,21,0,1,0,2.469195127,NA,6,NA,0,dgs,1,0,0
2348,6198,1093,0,30,7,24,0,1,0,2.938030958,NA,6,NA,0,dgs,1,0,0
2349,6199,1093,0,30,7,27,0,1,0,2.687984943,NA,6,NA,0,dgs,1,1,0
2350,6200,1093,0,30,7,30,0,0,1,7.001264811,NA,6,NA,0,dgs,1,1,0
2331,6181,1093,0,30,15,3,0,1,0,8.717702866,NA,6,NA,0,dgs,1,0,0
2332,6182,1093,0,30,15,6,0,1,0,4.155751944,NA,6,NA,0,dgs,1,0,0
2333,6183,1093,0,30,15,9,0,1,0,3.874536037,NA,6,NA,0,dgs,1,0,0
2334,6184,1093,0,30,15,12,0,1,0,2.405960083,NA,6,NA,0,dgs,1,0,0
2335,6185,1093,0,30,15,15,0,1,0,3.530826807,NA,6,NA,0,dgs,1,0,0
2336,6186,1093,0,30,15,18,0,1,0,2.874655962,NA,6,NA,0,dgs,1,0,0
2337,6187,1093,0,30,15,21,0,1,0,3.733926058,NA,6,NA,0,dgs,1,0,0
2338,6188,1093,0,30,15,24,0,1,0,4.671314955,NA,6,NA,0,dgs,1,0,0
2339,6189,1093,0,30,15,27,0,1,0,6.28049612,NA,6,NA,0,dgs,1,1,0
2340,6190,1093,0,30,15,30,0,0,1,3.030884027,NA,6,NA,0,dgs,1,1,0
2311,6161,1093,0,30,29,3,0,1,0,6.264870882,NA,6,NA,0,dgs,1,0,0
2312,6162,1093,0,30,29,6,0,1,0,7.264751911,NA,6,NA,0,dgs,1,0,0
2313,6163,1093,0,30,29,9,0,1,0,4.811924934,NA,6,NA,0,dgs,1,0,0
2314,6164,1093,0,30,29,12,0,1,0,3.702679873,NA,6,NA,0,dgs,1,0,0
2315,6165,1093,0,30,29,15,0,1,0,5.436844826,NA,6,NA,0,dgs,1,0,0
2316,6166,1093,0,30,29,18,0,1,0,6.905424118,NA,6,NA,0,dgs,1,0,0
2317,6167,1093,0,30,29,21,0,1,0,5.296239138,NA,6,NA,0,dgs,1,0,0
2318,6168,1093,0,30,29,24,0,1,0,4.999400854,NA,6,NA,0,dgs,1,0,0
2319,6169,1093,0,30,29,27,0,1,0,11.998559,NA,6,NA,0,dgs,1,1,0
2320,6170,1093,0,30,29,30,0,0,1,6.280496836,NA,6,NA,0,dgs,1,1,0
2301,6151,1093,0,30,56,3,0,1,0,20.1714859,NA,6,NA,0,dgs,1,0,0
2302,6152,1093,0,30,56,6,0,1,0,35.08954597,NA,6,NA,0,dgs,1,1,0
2303,6153,1093,0,30,56,9,0,0,1,6.608582973,NA,6,NA,0,dgs,1,1,0
2304,6154,1093,0,30,56,12,0,1,0,16.51364517,NA,6,NA,0,dgs,1,1,0
2305,6155,1093,0,30,56,15,0,1,0,9.123907089,NA,6,NA,0,dgs,1,0,0
2306,6156,1093,0,30,56,18,0,1,0,8.124027967,NA,6,NA,0,dgs,1,0,0
2307,6157,1093,0,30,56,21,0,1,0,7.60846591,NA,6,NA,0,dgs,1,0,0
2308,6158,1093,0,30,56,24,0,1,0,6.514843941,NA,6,NA,0,dgs,1,0,0
2309,6159,1093,0,30,56,27,0,1,0,11.68610096,NA,6,NA,0,dgs,1,1,0
2310,6160,1093,0,30,56,30,0,0,1,7.983417988,NA,6,NA,0,dgs,1,1,0
2321,6171,1093,0,30,101,3,0,1,0,7.670953989,NA,6,NA,0,dgs,1,0,0
2322,6172,1093,0,30,101,6,0,1,0,3.421463966,NA,6,NA,0,dgs,1,0,0
2323,6173,1093,0,30,101,9,0,1,0,2.921522856,NA,6,NA,0,dgs,1,0,0
2324,6174,1093,0,30,101,12,0,1,0,3.718305826,NA,6,NA,0,dgs,1,0,0
2325,6175,1093,0,30,101,15,0,1,0,3.390215874,NA,6,NA,0,dgs,1,0,0
2326,6176,1093,0,30,101,18,0,1,0,3.390218019,NA,6,NA,0,dgs,1,0,0
2327,6177,1093,0,30,101,21,0,1,0,5.311862946,NA,6,NA,0,dgs,1,0,0
2328,6178,1093,0,30,101,24,0,1,0,9.42074585,NA,6,NA,0,dgs,1,1,0
2329,6179,1093,0,30,101,27,0,0,1,4.452591896,NA,6,NA,0,dgs,1,1,0
2330,6180,1093,0,30,101,30,0,0,1,4.952530146,NA,6,NA,0,dgs,1,0,0
4971,17321,1094,0,30,7,3,0,1,0,4.760568857,NA,7,NA,0,dgs,1,0,0
4972,17322,1094,0,30,7,6,0,1,0,1.951053143,NA,7,NA,0,dgs,1,0,0
4973,17323,1094,0,30,7,9,0,1,0,1.654491901,NA,7,NA,0,dgs,1,0,0
4974,17324,1094,0,30,7,12,0,1,0,1.716926813,NA,7,NA,0,dgs,1,0,0
4975,17325,1094,0,30,7,15,0,1,0,1.935442924,NA,7,NA,0,dgs,1,0,0
4976,17326,1094,0,30,7,18,0,1,0,2.575392008,NA,7,NA,0,dgs,1,1,0
4977,17327,1094,0,30,7,21,0,0,1,3.886500835,NA,7,NA,0,dgs,1,1,0
4978,17328,1094,0,30,7,24,0,0,1,3.059248924,NA,7,NA,0,dgs,1,0,0
4979,17329,1094,0,30,7,27,0,0,1,2.684648037,NA,7,NA,0,dgs,1,0,0
4980,17330,1094,0,30,7,30,0,0,1,1.76375103,NA,7,NA,0,dgs,1,0,0
4991,17341,1094,0,30,15,3,0,1,0,2.871948004,NA,7,NA,0,dgs,1,0,0
4992,17342,1094,0,30,15,6,0,1,0,1.623275995,NA,7,NA,0,dgs,1,0,0
4993,17343,1094,0,30,15,9,0,1,0,1.685712099,NA,7,NA,0,dgs,1,0,0
4994,17344,1094,0,30,15,12,0,1,0,1.529626846,NA,7,NA,0,dgs,1,0,0
4995,17345,1094,0,30,15,15,0,1,0,2.013487101,NA,7,NA,0,dgs,1,0,0
4996,17346,1094,0,30,15,18,0,1,0,2.107136965,NA,7,NA,0,dgs,1,1,0
4997,17347,1094,0,30,15,21,0,0,1,1.748142958,NA,7,NA,0,dgs,1,1,0
4998,17348,1094,0,30,15,24,0,0,1,1.607666969,NA,7,NA,0,dgs,1,0,0
4999,17349,1094,0,30,15,27,0,0,1,2.247609854,NA,7,NA,0,dgs,1,0,0
5000,17350,1094,0,30,15,30,0,0,1,2.544172049,NA,7,NA,0,dgs,1,0,0
4981,17331,1094,0,30,29,3,0,1,0,4.542051077,NA,7,NA,0,dgs,1,0,0
4982,17332,1094,0,30,29,6,0,1,0,1.84179306,NA,7,NA,0,dgs,1,0,0
4983,17333,1094,0,30,29,9,0,1,0,2.809520006,NA,7,NA,0,dgs,1,0,0
4984,17334,1094,0,30,29,12,0,1,0,4.385966063,NA,7,NA,0,dgs,1,0,0
4985,17335,1094,0,30,29,15,0,1,0,2.388087988,NA,7,NA,0,dgs,1,0,0
4986,17336,1094,0,30,29,18,0,1,0,2.12274313,NA,7,NA,0,dgs,1,1,0
4987,17337,1094,0,30,29,21,0,0,1,2.71586585,NA,7,NA,0,dgs,1,1,0
4988,17338,1094,0,30,29,24,0,0,1,3.44946003,NA,7,NA,0,dgs,1,0,0
4989,17339,1094,0,30,29,27,0,0,1,2.075917959,NA,7,NA,0,dgs,1,0,0
4990,17340,1094,0,30,29,30,0,0,1,2.23200798,NA,7,NA,0,dgs,1,0,0
4961,17311,1094,0,30,56,3,0,1,0,3.277766943,NA,7,NA,0,dgs,1,0,0
4962,17312,1094,0,30,56,6,0,1,0,2.419305086,NA,7,NA,0,dgs,1,0,0
4963,17313,1094,0,30,56,9,0,1,0,2.091526031,NA,7,NA,0,dgs,1,0,0
4964,17314,1094,0,30,56,12,0,1,0,3.012428999,NA,7,NA,0,dgs,1,1,0
4965,17315,1094,0,30,56,15,0,0,1,4.08940506,NA,7,NA,0,dgs,1,1,0
4966,17316,1094,0,30,56,18,0,0,1,1.701318026,NA,7,NA,0,dgs,1,0,0
4967,17317,1094,0,30,56,21,0,0,1,1.732532978,NA,7,NA,0,dgs,1,0,0
4968,17318,1094,0,30,56,24,0,0,1,1.84179306,NA,7,NA,0,dgs,1,0,0
4969,17319,1094,0,30,56,27,0,0,1,2.044704914,NA,7,NA,0,dgs,1,0,0
4970,17320,1094,0,30,56,30,0,0,1,3.230944157,NA,7,NA,0,dgs,1,0,0
4951,17301,1094,0,30,101,3,0,1,0,23.52188492,NA,7,NA,0,dgs,1,0,0
4952,17302,1094,0,30,101,6,0,1,0,5.634639978,NA,7,NA,0,dgs,1,0,0
4953,17303,1094,0,30,101,9,0,1,0,3.277767897,NA,7,NA,0,dgs,1,1,0
4954,17304,1094,0,30,101,12,0,0,1,5.260037899,NA,7,NA,0,dgs,1,1,0
4955,17305,1094,0,30,101,15,0,0,1,2.747080803,NA,7,NA,0,dgs,1,0,0
4956,17306,1094,0,30,101,18,0,0,1,2.372481108,NA,7,NA,0,dgs,1,0,0
4957,17307,1094,0,30,101,21,0,0,1,2.949990034,NA,7,NA,0,dgs,1,0,0
4958,17308,1094,0,30,101,24,0,0,1,2.622215033,NA,7,NA,0,dgs,1,0,0
4959,17309,1094,0,30,101,27,0,0,1,2.263221025,NA,7,NA,0,dgs,1,0,0
4960,17310,1094,0,30,101,30,0,0,1,3.824062824,NA,7,NA,0,dgs,1,0,0
601,1201,1095,1,30,7,3,0,1,0,17.49922609,NA,8,NA,0,dgs,1,0,0
602,1202,1095,1,30,7,6,0,1,0,4.59355092,NA,8,NA,0,dgs,1,0,0
603,1203,1095,1,30,7,9,0,1,0,3.249859095,NA,8,NA,0,dgs,1,0,0
604,1204,1095,1,30,7,12,0,1,0,4.031076193,NA,8,NA,0,dgs,1,0,0
605,1205,1095,1,30,7,15,0,1,0,4.031073093,NA,8,NA,0,dgs,1,0,0
606,1206,1095,1,30,7,18,0,1,0,3.187361002,NA,8,NA,0,dgs,1,0,0
607,1207,1095,1,30,7,21,0,1,0,4.546677113,NA,8,NA,0,dgs,1,0,0
608,1208,1095,1,30,7,24,0,1,0,4.202939034,NA,8,NA,0,dgs,1,1,0
609,1209,1095,1,30,7,27,0,0,1,4.656047106,NA,8,NA,0,dgs,1,1,0
610,1210,1095,1,30,7,30,0,0,1,4.53105092,NA,8,NA,0,dgs,1,0,0
621,1221,1095,1,30,15,3,0,1,0,6.046612024,NA,8,NA,0,dgs,1,0,0
622,1222,1095,1,30,15,6,0,1,0,3.702960014,NA,8,NA,0,dgs,1,0,0
623,1223,1095,1,30,15,9,0,1,0,3.343602896,NA,8,NA,0,dgs,1,0,0
624,1224,1095,1,30,15,12,0,1,0,2.952995062,NA,8,NA,0,dgs,1,0,0
625,1225,1095,1,30,15,15,0,1,0,3.109238863,NA,8,NA,0,dgs,1,0,0
626,1226,1095,1,30,15,18,0,1,0,2.937375069,NA,8,NA,0,dgs,1,0,0
627,1227,1095,1,30,15,21,0,1,0,2.984240055,NA,8,NA,0,dgs,1,1,0
628,1228,1095,1,30,15,24,0,0,1,4.484177113,NA,8,NA,0,dgs,1,1,0
629,1229,1095,1,30,15,27,0,0,1,2.296775103,NA,8,NA,0,dgs,1,0,0
630,1230,1095,1,30,15,30,0,0,1,3.562343121,NA,8,NA,0,dgs,1,0,0
641,1241,1095,1,30,29,3,0,1,0,3.124861002,NA,8,NA,0,dgs,1,0,0
642,1242,1095,1,30,29,6,0,1,0,2.140530109,NA,8,NA,0,dgs,1,0,0
643,1243,1095,1,30,29,9,0,1,0,2.234278917,NA,8,NA,0,dgs,1,0,0
644,1244,1095,1,30,29,12,0,1,0,2.124905109,NA,8,NA,0,dgs,1,0,0
645,1245,1095,1,30,29,15,0,1,0,2.203028202,NA,8,NA,0,dgs,1,0,0
646,1246,1095,1,30,29,18,0,1,0,2.343647003,NA,8,NA,0,dgs,1,0,0
647,1247,1095,1,30,29,21,0,1,0,2.578011036,NA,8,NA,0,dgs,1,1,0
648,1248,1095,1,30,29,24,0,0,1,2.60926199,NA,8,NA,0,dgs,1,1,0
649,1249,1095,1,30,29,27,0,0,1,1.843669176,NA,8,NA,0,dgs,1,0,0
650,1250,1095,1,30,29,30,0,0,1,4.812287807,NA,8,NA,0,dgs,1,0,0
631,1231,1095,1,30,56,3,0,1,0,3.468598843,NA,8,NA,0,dgs,1,0,0
632,1232,1095,1,30,56,6,0,1,0,2.437391996,NA,8,NA,0,dgs,1,0,0
633,1233,1095,1,30,56,9,0,1,0,2.593634844,NA,8,NA,0,dgs,1,0,0
634,1234,1095,1,30,56,12,0,1,0,3.171736956,NA,8,NA,0,dgs,1,1,0
635,1235,1095,1,30,56,15,0,0,1,2.98424387,NA,8,NA,0,dgs,1,1,0
636,1236,1095,1,30,56,18,0,0,1,1.95304203,NA,8,NA,0,dgs,1,0,0
637,1237,1095,1,30,56,21,0,0,1,1.890541077,NA,8,NA,0,dgs,1,0,0
638,1238,1095,1,30,56,24,0,0,1,3.437348127,NA,8,NA,0,dgs,1,0,0
639,1239,1095,1,30,56,27,0,0,1,3.421726227,NA,8,NA,0,dgs,1,0,0
640,1240,1095,1,30,56,30,0,0,1,3.281106949,NA,8,NA,0,dgs,1,0,0
611,1211,1095,1,30,101,3,0,1,0,5.187270164,NA,8,NA,0,dgs,1,0,0
612,1212,1095,1,30,101,6,0,1,0,3.327979803,NA,8,NA,0,dgs,1,0,0
613,1213,1095,1,30,101,9,0,1,0,4.046699047,NA,8,NA,0,dgs,1,1,0
614,1214,1095,1,30,101,12,0,0,1,2.406143904,NA,8,NA,0,dgs,1,1,0
615,1215,1095,1,30,101,15,0,0,1,3.327980995,NA,8,NA,0,dgs,1,0,0
616,1216,1095,1,30,101,18,0,0,1,2.999870062,NA,8,NA,0,dgs,1,0,0
617,1217,1095,1,30,101,21,0,0,1,2.76550293,NA,8,NA,0,dgs,1,0,0
618,1218,1095,1,30,101,24,0,0,1,3.499845028,NA,8,NA,0,dgs,1,0,0
619,1219,1095,1,30,101,27,0,0,1,3.921704054,NA,8,NA,0,dgs,1,0,0
620,1220,1095,1,30,101,30,0,0,1,5.124770164,NA,8,NA,0,dgs,1,0,0
2370,6220,1096,1,30,7,3,0,1,0,5.781813145,NA,9,NA,1,dgs,1,0,0
2369,6219,1096,1,30,7,6,0,1,0,2.594001055,NA,9,NA,1,dgs,1,0,0
2368,6218,1096,1,30,7,9,0,1,0,2.000191927,NA,9,NA,1,dgs,1,0,0
2367,6217,1096,1,30,7,12,0,1,0,2.875281096,NA,9,NA,1,dgs,1,0,0
2366,6216,1096,1,30,7,15,0,1,0,2.484617949,NA,9,NA,1,dgs,1,0,0
2365,6215,1096,1,30,7,18,0,1,0,2.125205994,NA,9,NA,1,dgs,1,0,0
2364,6214,1096,1,30,7,21,0,1,0,3.43783617,NA,9,NA,1,dgs,1,0,0
2363,6213,1096,1,30,7,24,0,1,0,2.500239849,NA,9,NA,1,dgs,1,0,0
2362,6212,1096,1,30,7,27,0,1,0,4.937984943,NA,9,NA,1,dgs,1,1,0
2361,6211,1096,1,30,7,30,0,0,1,3.547216177,NA,9,NA,1,dgs,1,1,0
2360,6210,1096,1,30,15,3,0,1,0,2.594005108,NA,9,NA,1,dgs,1,0,0
2359,6209,1096,1,30,15,6,0,1,0,2.265846014,NA,9,NA,1,dgs,1,0,0
2358,6208,1096,1,30,15,9,0,1,0,2.640887022,NA,9,NA,1,dgs,1,0,0
2357,6207,1096,1,30,15,12,0,1,0,4.109778166,NA,9,NA,1,dgs,1,0,0
2356,6206,1096,1,30,15,15,0,1,0,3.094049931,NA,9,NA,1,dgs,1,0,0
2355,6205,1096,1,30,15,18,0,1,0,4.375425816,NA,9,NA,1,dgs,1,0,0
2354,6204,1096,1,30,15,21,0,1,0,3.250314951,NA,9,NA,1,dgs,1,1,0
2353,6203,1096,1,30,15,24,0,0,1,5.28176713,NA,9,NA,1,dgs,1,1,0
2352,6202,1096,1,30,15,27,0,0,1,5.453659058,NA,9,NA,1,dgs,1,0,0
2351,6201,1096,1,30,15,30,0,0,1,21.03330112,NA,9,NA,1,dgs,1,0,0
2380,6230,1096,1,30,29,3,0,1,0,2.734643936,NA,9,NA,1,dgs,1,0,0
2379,6229,1096,1,30,29,6,0,1,0,1.984569073,NA,9,NA,1,dgs,1,0,0
2378,6228,1096,1,30,29,9,0,1,0,3.094052076,NA,9,NA,1,dgs,1,0,0
2377,6227,1096,1,30,29,12,0,1,0,1.500144005,NA,9,NA,1,dgs,1,0,0
2376,6226,1096,1,30,29,15,0,1,0,2.375231028,NA,9,NA,1,dgs,1,1,0
2375,6225,1096,1,30,29,18,0,0,1,3.03154397,NA,9,NA,1,dgs,1,1,0
2374,6224,1096,1,30,29,21,0,0,1,3.01591897,NA,9,NA,1,dgs,1,0,0
2373,6223,1096,1,30,29,24,0,0,1,2.781521082,NA,9,NA,1,dgs,1,0,0
2372,6222,1096,1,30,29,27,0,0,1,3.937885046,NA,9,NA,1,dgs,1,0,0
2371,6221,1096,1,30,29,30,0,0,1,3.547214985,NA,9,NA,1,dgs,1,0,0
2400,6250,1096,1,30,56,3,0,1,0,2.234593868,NA,9,NA,1,dgs,1,0,0
2399,6249,1096,1,30,56,6,0,1,0,2.547126055,NA,9,NA,1,dgs,1,0,0
2398,6248,1096,1,30,56,9,0,1,0,2.656510115,NA,9,NA,1,dgs,1,0,0
2397,6247,1096,1,30,56,12,0,1,0,3.234691143,NA,9,NA,1,dgs,1,0,0
2396,6246,1096,1,30,56,15,0,1,0,3.984764099,NA,9,NA,1,dgs,1,0,0
2395,6245,1096,1,30,56,18,0,1,0,2.093951941,NA,9,NA,1,dgs,1,1,0
2394,6244,1096,1,30,56,21,0,0,1,2.875279903,NA,9,NA,1,dgs,1,1,0
2393,6243,1096,1,30,56,24,0,0,1,1.593905926,NA,9,NA,1,dgs,1,0,0
2392,6242,1096,1,30,56,27,0,0,1,3.344075918,NA,9,NA,1,dgs,1,0,0
2391,6241,1096,1,30,56,30,0,0,1,2.937783957,NA,9,NA,1,dgs,1,0,0
2390,6240,1096,1,30,101,3,0,1,0,2.062701941,NA,9,NA,1,dgs,1,0,0
2389,6239,1096,1,30,101,6,0,1,0,1.890807867,NA,9,NA,1,dgs,1,0,0
2388,6238,1096,1,30,101,9,0,1,0,7.125693798,NA,9,NA,1,dgs,1,0,0
2387,6237,1096,1,30,101,12,0,1,0,3.547219992,NA,9,NA,1,dgs,1,1,0
2386,6236,1096,1,30,101,15,0,0,1,1.422012091,NA,9,NA,1,dgs,1,1,0
2385,6235,1096,1,30,101,18,0,0,1,1.734544992,NA,9,NA,1,dgs,1,0,0
2384,6234,1096,1,30,101,21,0,0,1,1.640784979,NA,9,NA,1,dgs,1,0,0
2383,6233,1096,1,30,101,24,0,0,1,1.734542131,NA,9,NA,1,dgs,1,0,0
2382,6232,1096,1,30,101,27,0,0,1,2.172086,NA,9,NA,1,dgs,1,0,0
2381,6231,1096,1,30,101,30,0,0,1,2.953411102,NA,9,NA,1,dgs,1,0,0
651,1251,1097,1,60,7,6,0,1,0,18.80482793,NA,8,NA,0,dgl,2,0,0
652,1252,1097,1,60,7,12,0,1,0,5.444325924,NA,8,NA,0,dgl,2,0,0
653,1253,1097,1,60,7,18,0,1,0,5.67899704,NA,8,NA,0,dgl,2,0,0
654,1254,1097,1,60,7,24,0,1,0,5.13143301,NA,8,NA,0,dgl,2,0,0
655,1255,1097,1,60,7,30,0,1,0,13.39179206,NA,8,NA,0,dgl,2,0,0
656,1256,1097,1,60,7,36,0,1,0,4.458717108,NA,8,NA,0,dgl,2,0,0
657,1257,1097,1,60,7,42,0,1,0,2.550071955,NA,8,NA,0,dgl,2,0,0
658,1258,1097,1,60,7,48,0,1,0,3.081993103,NA,8,NA,0,dgl,2,1,0
659,1259,1097,1,60,7,54,0,0,1,3.426170111,NA,8,NA,0,dgl,2,1,0
660,1260,1097,1,60,7,60,0,0,1,2.643941164,NA,8,NA,0,dgl,2,0,0
671,1271,1097,1,60,15,6,0,1,0,3.39487505,NA,8,NA,0,dgl,2,0,0
672,1272,1097,1,60,15,12,0,1,0,2.534428835,NA,8,NA,0,dgl,2,0,0
673,1273,1097,1,60,15,18,0,1,0,3.128923893,NA,8,NA,0,dgl,2,0,0
674,1274,1097,1,60,15,24,0,1,0,3.316660166,NA,8,NA,0,dgl,2,0,0
675,1275,1097,1,60,15,30,0,1,0,2.737811089,NA,8,NA,0,dgl,2,0,0
676,1276,1097,1,60,15,36,0,1,0,2.643939972,NA,8,NA,0,dgl,2,0,0
677,1277,1097,1,60,15,42,0,1,0,2.174603939,NA,8,NA,0,dgl,2,0,0
678,1278,1097,1,60,15,48,0,1,0,3.175856829,NA,8,NA,0,dgl,2,1,0
679,1279,1097,1,60,15,54,0,0,1,6.117046118,NA,8,NA,0,dgl,2,1,0
680,1280,1097,1,60,15,60,0,0,1,3.035056114,NA,8,NA,0,dgl,2,0,0
691,1291,1097,1,60,29,6,0,1,0,2.956827164,NA,8,NA,0,dgl,2,0,0
692,1292,1097,1,60,29,12,0,1,0,2.784743071,NA,8,NA,0,dgl,2,0,0
693,1293,1097,1,60,29,18,0,1,0,2.597007036,NA,8,NA,0,dgl,2,0,0
694,1294,1097,1,60,29,24,0,1,0,2.534427881,NA,8,NA,0,dgl,2,0,0
695,1295,1097,1,60,29,30,0,1,0,2.346693993,NA,8,NA,0,dgl,2,0,0
696,1296,1097,1,60,29,36,0,1,0,2.737807035,NA,8,NA,0,dgl,2,0,0
697,1297,1097,1,60,29,42,0,1,0,2.362335205,NA,8,NA,0,dgl,2,0,0
698,1298,1097,1,60,29,48,0,1,0,2.158957005,NA,8,NA,0,dgl,2,1,0
699,1299,1097,1,60,29,54,0,0,1,4.552581787,NA,8,NA,0,dgl,2,1,0
700,1300,1097,1,60,29,60,0,0,1,2.22153616,NA,8,NA,0,dgl,2,0,0
681,1281,1097,1,60,56,6,0,1,0,2.800387859,NA,8,NA,0,dgl,2,0,0
682,1282,1097,1,60,56,12,0,1,0,2.190243959,NA,8,NA,0,dgl,2,0,0
683,1283,1097,1,60,56,18,0,1,0,2.143311977,NA,8,NA,0,dgl,2,0,0
684,1284,1097,1,60,56,24,0,1,0,2.518779993,NA,8,NA,0,dgl,2,0,0
685,1285,1097,1,60,56,30,0,1,0,2.45620513,NA,8,NA,0,dgl,2,0,0
686,1286,1097,1,60,56,36,0,1,0,3.035056114,NA,8,NA,0,dgl,2,0,0
687,1287,1097,1,60,56,42,0,1,0,2.518782854,NA,8,NA,0,dgl,2,0,0
688,1288,1097,1,60,56,48,0,1,0,4.177110195,NA,8,NA,0,dgl,2,1,0
689,1289,1097,1,60,56,54,0,0,1,2.90989995,NA,8,NA,0,dgl,2,1,0
690,1290,1097,1,60,56,60,0,0,1,2.190248013,NA,8,NA,0,dgl,2,0,0
661,1261,1097,1,60,101,6,0,1,0,4.270972967,NA,8,NA,0,dgl,2,0,0
662,1262,1097,1,60,101,12,0,1,0,4.130179882,NA,8,NA,0,dgl,2,0,0
663,1263,1097,1,60,101,18,0,1,0,2.753452063,NA,8,NA,0,dgl,2,0,0
664,1264,1097,1,60,101,24,0,1,0,2.784741163,NA,8,NA,0,dgl,2,0,0
665,1265,1097,1,60,101,30,0,1,0,4.130177975,NA,8,NA,0,dgl,2,0,0
666,1266,1097,1,60,101,36,0,1,0,1.705263853,NA,8,NA,0,dgl,2,0,0
667,1267,1097,1,60,101,42,0,1,0,2.409272194,NA,8,NA,0,dgl,2,0,0
668,1268,1097,1,60,101,48,0,1,0,2.362336874,NA,8,NA,0,dgl,2,1,0
669,1269,1097,1,60,101,54,0,0,1,3.676484108,NA,8,NA,0,dgl,2,1,0
670,1270,1097,1,60,101,60,0,0,1,2.237179041,NA,8,NA,0,dgl,2,0,0
2431,6281,1098,1,30,7,3,0,1,0,4.187337875,NA,10,NA,0,dgs,1,0,0
2432,6282,1098,1,30,7,6,0,1,0,4.140470982,NA,10,NA,0,dgs,1,0,0
2433,6283,1098,1,30,7,9,0,1,0,4.468585968,NA,10,NA,0,dgs,1,0,0
2434,6284,1098,1,30,7,12,0,1,0,2.984263897,NA,10,NA,0,dgs,1,0,0
2435,6285,1098,1,30,7,15,0,1,0,4.921696186,NA,10,NA,0,dgs,1,1,0
2436,6286,1098,1,30,7,18,0,0,1,3.812362194,NA,10,NA,0,dgs,1,1,0
2437,6287,1098,1,30,7,21,0,0,1,2.863991976,NA,10,NA,0,dgs,1,0,0
2438,6288,1098,1,30,7,24,0,0,1,2.382240057,NA,10,NA,0,dgs,1,0,0
2439,6289,1098,1,30,7,27,0,0,1,2.350891113,NA,10,NA,0,dgs,1,0,0
2440,6290,1098,1,30,7,30,0,0,1,2.727036953,NA,10,NA,0,dgs,1,0,0
2411,6261,1098,1,30,15,3,0,1,0,4.093591928,NA,10,NA,0,dgs,1,0,0
