,Participant,RA,RB,DA,DB,R,paradigm,reward_mag,id,condition,trial
36,2023,24,60,0,56,0,online,high,133,3,6686
37,2023,18,60,0,56,0,online,high,133,3,6687
38,2023,12,60,0,56,0,online,high,133,3,6688
39,2023,6,60,0,56,0,online,high,133,3,6689
40,2023,60,60,0,101,0,online,high,133,3,6690
41,2023,54,60,0,101,0,online,high,133,3,6691
42,2023,48,60,0,101,0,online,high,133,3,6692
43,2023,42,60,0,101,0,online,high,133,3,6693
44,2023,36,60,0,101,0,online,high,133,3,6694
45,2023,30,60,0,101,0,online,high,133,3,6695
46,2023,24,60,0,101,0,online,high,133,3,6696
47,2023,18,60,0,101,0,online,high,133,3,6697
48,2023,12,60,0,101,0,online,high,133,3,6698
49,2023,6,60,0,101,0,online,high,133,3,6699
0,2026,6,60,0,101,0,online,high,134,3,6700
1,2026,12,60,0,101,0,online,high,134,3,6701
2,2026,18,60,0,101,0,online,high,134,3,6702
3,2026,24,60,0,101,0,online,high,134,3,6703
4,2026,30,60,0,101,0,online,high,134,3,6704
5,2026,36,60,0,101,0,online,high,134,3,6705
6,2026,42,60,0,101,0,online,high,134,3,6706
7,2026,48,60,0,101,0,online,high,134,3,6707
8,2026,54,60,0,101,0,online,high,134,3,6708
9,2026,60,60,0,101,0,online,high,134,3,6709
10,2026,6,60,0,7,0,online,high,134,3,6710
11,2026,12,60,0,7,0,online,high,134,3,6711
12,2026,18,60,0,7,0,online,high,134,3,6712
13,2026,24,60,0,7,0,online,high,134,3,6713
14,2026,30,60,0,7,0,online,high,134,3,6714
15,2026,36,60,0,7,1,online,high,134,3,6715
16,2026,42,60,0,7,0,online,high,134,3,6716
17,2026,48,60,0,7,0,online,high,134,3,6717
18,2026,54,60,0,7,0,online,high,134,3,6718
19,2026,60,60,0,7,0,online,high,134,3,6719
20,2026,6,60,0,56,0,online,high,134,3,6720
21,2026,12,60,0,56,1,online,high,134,3,6721
22,2026,18,60,0,56,0,online,high,134,3,6722
23,2026,24,60,0,56,0,online,high,134,3,6723
24,2026,30,60,0,56,0,online,high,134,3,6724
25,2026,36,60,0,56,0,online,high,134,3,6725
26,2026,42,60,0,56,0,online,high,134,3,6726
27,2026,48,60,0,56,0,online,high,134,3,6727
28,2026,54,60,0,56,0,online,high,134,3,6728
29,2026,60,60,0,56,0,online,high,134,3,6729
30,2026,6,60,0,15,1,online,high,134,3,6730
31,2026,12,60,0,15,1,online,high,134,3,6731
32,2026,18,60,0,15,1,online,high,134,3,6732
33,2026,24,60,0,15,0,online,high,134,3,6733
34,2026,30,60,0,15,0,online,high,134,3,6734
35,2026,36,60,0,15,0,online,high,134,3,6735
36,2026,42,60,0,15,0,online,high,134,3,6736
37,2026,48,60,0,15,0,online,high,134,3,6737
38,2026,54,60,0,15,0,online,high,134,3,6738
39,2026,60,60,0,15,0,online,high,134,3,6739
40,2026,6,60,0,29,1,online,high,134,3,6740
41,2026,12,60,0,29,1,online,high,134,3,6741
42,2026,18,60,0,29,1,online,high,134,3,6742
43,2026,24,60,0,29,0,online,high,134,3,6743
44,2026,30,60,0,29,0,online,high,134,3,6744
45,2026,36,60,0,29,0,online,high,134,3,6745
46,2026,42,60,0,29,0,online,high,134,3,6746
47,2026,48,60,0,29,0,online,high,134,3,6747
48,2026,54,60,0,29,0,online,high,134,3,6748
49,2026,60,60,0,29,0,online,high,134,3,6749
0,2027,60,60,0,56,0,online,high,135,3,6750
1,2027,54,60,0,56,0,online,high,135,3,6751
2,2027,48,60,0,56,0,online,high,135,3,6752
3,2027,42,60,0,56,1,online,high,135,3,6753
4,2027,36,60,0,56,0,online,high,135,3,6754
5,2027,30,60,0,56,0,online,high,135,3,6755
6,2027,24,60,0,56,0,online,high,135,3,6756
7,2027,18,60,0,56,1,online,high,135,3,6757
8,2027,12,60,0,56,1,online,high,135,3,6758
9,2027,6,60,0,56,1,online,high,135,3,6759
10,2027,60,60,0,29,0,online,high,135,3,6760
11,2027,54,60,0,29,0,online,high,135,3,6761
12,2027,48,60,0,29,0,online,high,135,3,6762
13,2027,42,60,0,29,1,online,high,135,3,6763
14,2027,36,60,0,29,1,online,high,135,3,6764
15,2027,30,60,0,29,0,online,high,135,3,6765
16,2027,24,60,0,29,1,online,high,135,3,6766
17,2027,18,60,0,29,1,online,high,135,3,6767
18,2027,12,60,0,29,1,online,high,135,3,6768
19,2027,6,60,0,29,1,online,high,135,3,6769
20,2027,60,60,0,101,0,online,high,135,3,6770
21,2027,54,60,0,101,0,online,high,135,3,6771
22,2027,48,60,0,101,0,online,high,135,3,6772
23,2027,42,60,0,101,0,online,high,135,3,6773
24,2027,36,60,0,101,0,online,high,135,3,6774
25,2027,30,60,0,101,0,online,high,135,3,6775
26,2027,24,60,0,101,0,online,high,135,3,6776
27,2027,18,60,0,101,0,online,high,135,3,6777
28,2027,12,60,0,101,0,online,high,135,3,6778
29,2027,6,60,0,101,0,online,high,135,3,6779
30,2027,60,60,0,15,0,online,high,135,3,6780
31,2027,54,60,0,15,1,online,high,135,3,6781
32,2027,48,60,0,15,1,online,high,135,3,6782
33,2027,42,60,0,15,1,online,high,135,3,6783
34,2027,36,60,0,15,1,online,high,135,3,6784
35,2027,30,60,0,15,0,online,high,135,3,6785
36,2027,24,60,0,15,1,online,high,135,3,6786
37,2027,18,60,0,15,1,online,high,135,3,6787
38,2027,12,60,0,15,1,online,high,135,3,6788
39,2027,6,60,0,15,0,online,high,135,3,6789
40,2027,60,60,0,7,0,online,high,135,3,6790
41,2027,54,60,0,7,0,online,high,135,3,6791
42,2027,48,60,0,7,0,online,high,135,3,6792
43,2027,42,60,0,7,0,online,high,135,3,6793
44,2027,36,60,0,7,0,online,high,135,3,6794
45,2027,30,60,0,7,1,online,high,135,3,6795
46,2027,24,60,0,7,1,online,high,135,3,6796
47,2027,18,60,0,7,1,online,high,135,3,6797
48,2027,12,60,0,7,1,online,high,135,3,6798
49,2027,6,60,0,7,1,online,high,135,3,6799
0,2031,6,60,0,7,1,online,high,136,3,6800
1,2031,12,60,0,7,1,online,high,136,3,6801
2,2031,18,60,0,7,1,online,high,136,3,6802
3,2031,24,60,0,7,1,online,high,136,3,6803
4,2031,30,60,0,7,1,online,high,136,3,6804
5,2031,36,60,0,7,1,online,high,136,3,6805
6,2031,42,60,0,7,1,online,high,136,3,6806
7,2031,48,60,0,7,1,online,high,136,3,6807
8,2031,54,60,0,7,1,online,high,136,3,6808
9,2031,60,60,0,7,0,online,high,136,3,6809
10,2031,6,60,0,101,1,online,high,136,3,6810
11,2031,12,60,0,101,1,online,high,136,3,6811
12,2031,18,60,0,101,1,online,high,136,3,6812
13,2031,24,60,0,101,1,online,high,136,3,6813
14,2031,30,60,0,101,1,online,high,136,3,6814
15,2031,36,60,0,101,1,online,high,136,3,6815
16,2031,42,60,0,101,1,online,high,136,3,6816
17,2031,48,60,0,101,1,online,high,136,3,6817
18,2031,54,60,0,101,1,online,high,136,3,6818
19,2031,60,60,0,101,1,online,high,136,3,6819
20,2031,6,60,0,15,1,online,high,136,3,6820
21,2031,12,60,0,15,1,online,high,136,3,6821
22,2031,18,60,0,15,1,online,high,136,3,6822
23,2031,24,60,0,15,1,online,high,136,3,6823
24,2031,30,60,0,15,1,online,high,136,3,6824
25,2031,36,60,0,15,1,online,high,136,3,6825
26,2031,42,60,0,15,1,online,high,136,3,6826
27,2031,48,60,0,15,1,online,high,136,3,6827
28,2031,54,60,0,15,1,online,high,136,3,6828
29,2031,60,60,0,15,1,online,high,136,3,6829
30,2031,6,60,0,56,0,online,high,136,3,6830
31,2031,12,60,0,56,0,online,high,136,3,6831
32,2031,18,60,0,56,0,online,high,136,3,6832
33,2031,24,60,0,56,0,online,high,136,3,6833
34,2031,30,60,0,56,0,online,high,136,3,6834
35,2031,36,60,0,56,0,online,high,136,3,6835
36,2031,42,60,0,56,0,online,high,136,3,6836
37,2031,48,60,0,56,0,online,high,136,3,6837
38,2031,54,60,0,56,0,online,high,136,3,6838
39,2031,60,60,0,56,0,online,high,136,3,6839
40,2031,6,60,0,29,1,online,high,136,3,6840
41,2031,12,60,0,29,1,online,high,136,3,6841
42,2031,18,60,0,29,1,online,high,136,3,6842
43,2031,24,60,0,29,1,online,high,136,3,6843
44,2031,30,60,0,29,1,online,high,136,3,6844
45,2031,36,60,0,29,1,online,high,136,3,6845
46,2031,42,60,0,29,1,online,high,136,3,6846
47,2031,48,60,0,29,0,online,high,136,3,6847
48,2031,54,60,0,29,0,online,high,136,3,6848
49,2031,60,60,0,29,0,online,high,136,3,6849
0,2018,6,60,0,29,1,online,high,137,3,6850
1,2018,12,60,0,29,1,online,high,137,3,6851
2,2018,18,60,0,29,1,online,high,137,3,6852
3,2018,24,60,0,29,1,online,high,137,3,6853
4,2018,30,60,0,29,1,online,high,137,3,6854
5,2018,36,60,0,29,1,online,high,137,3,6855
6,2018,42,60,0,29,0,online,high,137,3,6856
7,2018,48,60,0,29,0,online,high,137,3,6857
8,2018,54,60,0,29,0,online,high,137,3,6858
9,2018,60,60,0,29,0,online,high,137,3,6859
10,2018,6,60,0,15,1,online,high,137,3,6860
11,2018,12,60,0,15,1,online,high,137,3,6861
12,2018,18,60,0,15,1,online,high,137,3,6862
13,2018,24,60,0,15,1,online,high,137,3,6863
14,2018,30,60,0,15,1,online,high,137,3,6864
15,2018,36,60,0,15,1,online,high,137,3,6865
16,2018,42,60,0,15,1,online,high,137,3,6866
17,2018,48,60,0,15,1,online,high,137,3,6867
18,2018,54,60,0,15,0,online,high,137,3,6868
19,2018,60,60,0,15,0,online,high,137,3,6869
20,2018,6,60,0,56,1,online,high,137,3,6870
21,2018,12,60,0,56,0,online,high,137,3,6871
22,2018,18,60,0,56,0,online,high,137,3,6872
23,2018,24,60,0,56,0,online,high,137,3,6873
24,2018,30,60,0,56,0,online,high,137,3,6874
25,2018,36,60,0,56,0,online,high,137,3,6875
26,2018,42,60,0,56,0,online,high,137,3,6876
27,2018,48,60,0,56,0,online,high,137,3,6877
28,2018,54,60,0,56,0,online,high,137,3,6878
29,2018,60,60,0,56,0,online,high,137,3,6879
30,2018,6,60,0,7,1,online,high,137,3,6880
31,2018,12,60,0,7,1,online,high,137,3,6881
32,2018,18,60,0,7,1,online,high,137,3,6882
33,2018,24,60,0,7,1,online,high,137,3,6883
34,2018,30,60,0,7,1,online,high,137,3,6884
35,2018,36,60,0,7,1,online,high,137,3,6885
36,2018,42,60,0,7,1,online,high,137,3,6886
37,2018,48,60,0,7,1,online,high,137,3,6887
38,2018,54,60,0,7,1,online,high,137,3,6888
39,2018,60,60,0,7,0,online,high,137,3,6889
40,2018,6,60,0,101,0,online,high,137,3,6890
41,2018,12,60,0,101,0,online,high,137,3,6891
42,2018,18,60,0,101,0,online,high,137,3,6892
43,2018,24,60,0,101,0,online,high,137,3,6893
44,2018,30,60,0,101,0,online,high,137,3,6894
45,2018,36,60,0,101,0,online,high,137,3,6895
46,2018,42,60,0,101,0,online,high,137,3,6896
47,2018,48,60,0,101,0,online,high,137,3,6897
48,2018,54,60,0,101,0,online,high,137,3,6898
49,2018,60,60,0,101,0,online,high,137,3,6899
0,2030,6,60,0,101,0,online,high,138,3,6900
1,2030,12,60,0,101,0,online,high,138,3,6901
2,2030,18,60,0,101,0,online,high,138,3,6902
3,2030,24,60,0,101,0,online,high,138,3,6903
4,2030,30,60,0,101,0,online,high,138,3,6904
5,2030,36,60,0,101,0,online,high,138,3,6905
6,2030,42,60,0,101,0,online,high,138,3,6906
7,2030,48,60,0,101,0,online,high,138,3,6907
8,2030,54,60,0,101,0,online,high,138,3,6908
9,2030,60,60,0,101,0,online,high,138,3,6909
10,2030,6,60,0,56,0,online,high,138,3,6910
11,2030,12,60,0,56,0,online,high,138,3,6911
12,2030,18,60,0,56,0,online,high,138,3,6912
13,2030,24,60,0,56,0,online,high,138,3,6913
14,2030,30,60,0,56,0,online,high,138,3,6914
15,2030,36,60,0,56,0,online,high,138,3,6915
16,2030,42,60,0,56,0,online,high,138,3,6916
17,2030,48,60,0,56,0,online,high,138,3,6917
18,2030,54,60,0,56,0,online,high,138,3,6918
19,2030,60,60,0,56,0,online,high,138,3,6919
20,2030,6,60,0,7,1,online,high,138,3,6920
21,2030,12,60,0,7,1,online,high,138,3,6921
22,2030,18,60,0,7,1,online,high,138,3,6922
23,2030,24,60,0,7,0,online,high,138,3,6923
24,2030,30,60,0,7,0,online,high,138,3,6924
25,2030,36,60,0,7,0,online,high,138,3,6925
26,2030,42,60,0,7,0,online,high,138,3,6926
27,2030,48,60,0,7,0,online,high,138,3,6927
28,2030,54,60,0,7,0,online,high,138,3,6928
29,2030,60,60,0,7,0,online,high,138,3,6929
30,2030,6,60,0,29,1,online,high,138,3,6930
31,2030,12,60,0,29,0,online,high,138,3,6931
32,2030,18,60,0,29,0,online,high,138,3,6932
33,2030,24,60,0,29,0,online,high,138,3,6933
34,2030,30,60,0,29,0,online,high,138,3,6934
35,2030,36,60,0,29,0,online,high,138,3,6935
36,2030,42,60,0,29,0,online,high,138,3,6936
37,2030,48,60,0,29,0,online,high,138,3,6937
38,2030,54,60,0,29,0,online,high,138,3,6938
39,2030,60,60,0,29,0,online,high,138,3,6939
40,2030,6,60,0,15,1,online,high,138,3,6940
41,2030,12,60,0,15,1,online,high,138,3,6941
42,2030,18,60,0,15,0,online,high,138,3,6942
43,2030,24,60,0,15,0,online,high,138,3,6943
44,2030,30,60,0,15,0,online,high,138,3,6944
45,2030,36,60,0,15,0,online,high,138,3,6945
46,2030,42,60,0,15,0,online,high,138,3,6946
47,2030,48,60,0,15,0,online,high,138,3,6947
48,2030,54,60,0,15,0,online,high,138,3,6948
49,2030,60,60,0,15,0,online,high,138,3,6949
0,2024,60,60,0,29,0,online,high,139,3,6950
1,2024,54,60,0,29,1,online,high,139,3,6951
2,2024,48,60,0,29,1,online,high,139,3,6952
3,2024,42,60,0,29,1,online,high,139,3,6953
4,2024,36,60,0,29,1,online,high,139,3,6954
5,2024,30,60,0,29,1,online,high,139,3,6955
6,2024,24,60,0,29,0,online,high,139,3,6956
7,2024,18,60,0,29,0,online,high,139,3,6957
8,2024,12,60,0,29,1,online,high,139,3,6958
9,2024,6,60,0,29,1,online,high,139,3,6959
10,2024,60,60,0,56,0,online,high,139,3,6960
11,2024,54,60,0,56,0,online,high,139,3,6961
12,2024,48,60,0,56,1,online,high,139,3,6962
13,2024,42,60,0,56,0,online,high,139,3,6963
14,2024,36,60,0,56,0,online,high,139,3,6964
15,2024,30,60,0,56,0,online,high,139,3,6965
16,2024,24,60,0,56,1,online,high,139,3,6966
17,2024,18,60,0,56,0,online,high,139,3,6967
18,2024,12,60,0,56,0,online,high,139,3,6968
19,2024,6,60,0,56,0,online,high,139,3,6969
20,2024,60,60,0,15,0,online,high,139,3,6970
21,2024,54,60,0,15,0,online,high,139,3,6971
22,2024,48,60,0,15,0,online,high,139,3,6972
23,2024,42,60,0,15,0,online,high,139,3,6973
24,2024,36,60,0,15,0,online,high,139,3,6974
25,2024,30,60,0,15,1,online,high,139,3,6975
26,2024,24,60,0,15,0,online,high,139,3,6976
27,2024,18,60,0,15,0,online,high,139,3,6977
28,2024,12,60,0,15,0,online,high,139,3,6978
29,2024,6,60,0,15,1,online,high,139,3,6979
30,2024,60,60,0,101,1,online,high,139,3,6980
31,2024,54,60,0,101,0,online,high,139,3,6981
32,2024,48,60,0,101,0,online,high,139,3,6982
33,2024,42,60,0,101,0,online,high,139,3,6983
34,2024,36,60,0,101,0,online,high,139,3,6984
35,2024,30,60,0,101,0,online,high,139,3,6985
36,2024,24,60,0,101,0,online,high,139,3,6986
37,2024,18,60,0,101,0,online,high,139,3,6987
38,2024,12,60,0,101,0,online,high,139,3,6988
39,2024,6,60,0,101,0,online,high,139,3,6989
40,2024,60,60,0,7,0,online,high,139,3,6990
41,2024,54,60,0,7,0,online,high,139,3,6991
42,2024,48,60,0,7,0,online,high,139,3,6992
43,2024,42,60,0,7,0,online,high,139,3,6993
44,2024,36,60,0,7,0,online,high,139,3,6994
45,2024,30,60,0,7,0,online,high,139,3,6995
46,2024,24,60,0,7,0,online,high,139,3,6996
47,2024,18,60,0,7,0,online,high,139,3,6997
48,2024,12,60,0,7,0,online,high,139,3,6998
49,2024,6,60,0,7,0,online,high,139,3,6999
0,2001,60,60,0,7,0,online,high,140,3,7000
1,2001,54,60,0,7,0,online,high,140,3,7001
2,2001,48,60,0,7,1,online,high,140,3,7002
3,2001,42,60,0,7,1,online,high,140,3,7003
4,2001,36,60,0,7,1,online,high,140,3,7004
5,2001,30,60,0,7,1,online,high,140,3,7005
6,2001,24,60,0,7,1,online,high,140,3,7006
7,2001,18,60,0,7,1,online,high,140,3,7007
8,2001,12,60,0,7,1,online,high,140,3,7008
9,2001,6,60,0,7,1,online,high,140,3,7009
10,2001,60,60,0,15,0,online,high,140,3,7010
11,2001,54,60,0,15,1,online,high,140,3,7011
12,2001,48,60,0,15,1,online,high,140,3,7012
13,2001,42,60,0,15,1,online,high,140,3,7013
14,2001,36,60,0,15,1,online,high,140,3,7014
15,2001,30,60,0,15,1,online,high,140,3,7015
16,2001,24,60,0,15,1,online,high,140,3,7016
17,2001,18,60,0,15,1,online,high,140,3,7017
18,2001,12,60,0,15,1,online,high,140,3,7018
19,2001,6,60,0,15,1,online,high,140,3,7019
20,2001,60,60,0,101,0,online,high,140,3,7020
21,2001,54,60,0,101,1,online,high,140,3,7021
22,2001,48,60,0,101,1,online,high,140,3,7022
23,2001,42,60,0,101,1,online,high,140,3,7023
24,2001,36,60,0,101,1,online,high,140,3,7024
25,2001,30,60,0,101,1,online,high,140,3,7025
26,2001,24,60,0,101,1,online,high,140,3,7026
27,2001,18,60,0,101,1,online,high,140,3,7027
28,2001,12,60,0,101,1,online,high,140,3,7028
29,2001,6,60,0,101,1,online,high,140,3,7029
30,2001,60,60,0,29,0,online,high,140,3,7030
31,2001,54,60,0,29,1,online,high,140,3,7031
32,2001,48,60,0,29,1,online,high,140,3,7032
33,2001,42,60,0,29,1,online,high,140,3,7033
34,2001,36,60,0,29,1,online,high,140,3,7034
35,2001,30,60,0,29,1,online,high,140,3,7035
36,2001,24,60,0,29,1,online,high,140,3,7036
37,2001,18,60,0,29,1,online,high,140,3,7037
38,2001,12,60,0,29,1,online,high,140,3,7038
39,2001,6,60,0,29,1,online,high,140,3,7039
40,2001,60,60,0,56,0,online,high,140,3,7040
41,2001,54,60,0,56,0,online,high,140,3,7041
42,2001,48,60,0,56,1,online,high,140,3,7042
43,2001,42,60,0,56,1,online,high,140,3,7043
44,2001,36,60,0,56,1,online,high,140,3,7044
45,2001,30,60,0,56,1,online,high,140,3,7045
46,2001,24,60,0,56,1,online,high,140,3,7046
47,2001,18,60,0,56,1,online,high,140,3,7047
48,2001,12,60,0,56,1,online,high,140,3,7048
49,2001,6,60,0,56,1,online,high,140,3,7049
0,2014,60,60,0,7,0,online,high,141,3,7050
1,2014,54,60,0,7,0,online,high,141,3,7051
2,2014,48,60,0,7,1,online,high,141,3,7052
3,2014,42,60,0,7,1,online,high,141,3,7053
4,2014,36,60,0,7,1,online,high,141,3,7054
5,2014,30,60,0,7,1,online,high,141,3,7055
6,2014,24,60,0,7,1,online,high,141,3,7056
7,2014,18,60,0,7,1,online,high,141,3,7057
8,2014,12,60,0,7,1,online,high,141,3,7058
9,2014,6,60,0,7,1,online,high,141,3,7059
10,2014,60,60,0,101,0,online,high,141,3,7060
11,2014,54,60,0,101,0,online,high,141,3,7061
12,2014,48,60,0,101,0,online,high,141,3,7062
13,2014,42,60,0,101,0,online,high,141,3,7063
14,2014,36,60,0,101,0,online,high,141,3,7064
15,2014,30,60,0,101,0,online,high,141,3,7065
16,2014,24,60,0,101,0,online,high,141,3,7066
17,2014,18,60,0,101,0,online,high,141,3,7067
18,2014,12,60,0,101,0,online,high,141,3,7068
19,2014,6,60,0,101,0,online,high,141,3,7069
20,2014,60,60,0,15,0,online,high,141,3,7070
21,2014,54,60,0,15,1,online,high,141,3,7071
22,2014,48,60,0,15,1,online,high,141,3,7072
23,2014,42,60,0,15,0,online,high,141,3,7073
24,2014,36,60,0,15,0,online,high,141,3,7074
25,2014,30,60,0,15,0,online,high,141,3,7075
26,2014,24,60,0,15,1,online,high,141,3,7076
27,2014,18,60,0,15,0,online,high,141,3,7077
28,2014,12,60,0,15,0,online,high,141,3,7078
29,2014,6,60,0,15,1,online,high,141,3,7079
30,2014,60,60,0,56,0,online,high,141,3,7080
31,2014,54,60,0,56,0,online,high,141,3,7081
32,2014,48,60,0,56,0,online,high,141,3,7082
33,2014,42,60,0,56,0,online,high,141,3,7083
34,2014,36,60,0,56,0,online,high,141,3,7084
35,2014,30,60,0,56,0,online,high,141,3,7085
36,2014,24,60,0,56,0,online,high,141,3,7086
37,2014,18,60,0,56,0,online,high,141,3,7087
38,2014,12,60,0,56,1,online,high,141,3,7088
39,2014,6,60,0,56,0,online,high,141,3,7089
40,2014,60,60,0,29,0,online,high,141,3,7090
41,2014,54,60,0,29,0,online,high,141,3,7091
42,2014,48,60,0,29,0,online,high,141,3,7092
43,2014,42,60,0,29,0,online,high,141,3,7093
44,2014,36,60,0,29,0,online,high,141,3,7094
45,2014,30,60,0,29,0,online,high,141,3,7095
46,2014,24,60,0,29,1,online,high,141,3,7096
47,2014,18,60,0,29,0,online,high,141,3,7097
48,2014,12,60,0,29,1,online,high,141,3,7098
49,2014,6,60,0,29,1,online,high,141,3,7099
0,2017,60,60,0,15,1,online,high,142,3,7100
1,2017,54,60,0,15,1,online,high,142,3,7101
2,2017,48,60,0,15,1,online,high,142,3,7102
3,2017,42,60,0,15,1,online,high,142,3,7103
4,2017,36,60,0,15,1,online,high,142,3,7104
5,2017,30,60,0,15,1,online,high,142,3,7105
6,2017,24,60,0,15,1,online,high,142,3,7106
7,2017,18,60,0,15,1,online,high,142,3,7107
8,2017,12,60,0,15,1,online,high,142,3,7108
9,2017,6,60,0,15,1,online,high,142,3,7109
10,2017,60,60,0,7,0,online,high,142,3,7110
11,2017,54,60,0,7,1,online,high,142,3,7111
12,2017,48,60,0,7,1,online,high,142,3,7112
13,2017,42,60,0,7,1,online,high,142,3,7113
14,2017,36,60,0,7,1,online,high,142,3,7114
15,2017,30,60,0,7,1,online,high,142,3,7115
16,2017,24,60,0,7,0,online,high,142,3,7116
17,2017,18,60,0,7,1,online,high,142,3,7117
18,2017,12,60,0,7,1,online,high,142,3,7118
19,2017,6,60,0,7,1,online,high,142,3,7119
20,2017,60,60,0,29,0,online,high,142,3,7120
21,2017,54,60,0,29,0,online,high,142,3,7121
22,2017,48,60,0,29,0,online,high,142,3,7122
23,2017,42,60,0,29,1,online,high,142,3,7123
24,2017,36,60,0,29,1,online,high,142,3,7124
25,2017,30,60,0,29,0,online,high,142,3,7125
26,2017,24,60,0,29,1,online,high,142,3,7126
27,2017,18,60,0,29,1,online,high,142,3,7127
28,2017,12,60,0,29,1,online,high,142,3,7128
29,2017,6,60,0,29,0,online,high,142,3,7129
30,2017,60,60,0,101,0,online,high,142,3,7130
31,2017,54,60,0,101,0,online,high,142,3,7131
32,2017,48,60,0,101,0,online,high,142,3,7132
33,2017,42,60,0,101,0,online,high,142,3,7133
34,2017,36,60,0,101,0,online,high,142,3,7134
35,2017,30,60,0,101,0,online,high,142,3,7135
36,2017,24,60,0,101,0,online,high,142,3,7136
37,2017,18,60,0,101,0,online,high,142,3,7137
38,2017,12,60,0,101,0,online,high,142,3,7138
39,2017,6,60,0,101,0,online,high,142,3,7139
40,2017,60,60,0,56,0,online,high,142,3,7140
41,2017,54,60,0,56,0,online,high,142,3,7141
42,2017,48,60,0,56,0,online,high,142,3,7142
43,2017,42,60,0,56,0,online,high,142,3,7143
44,2017,36,60,0,56,0,online,high,142,3,7144
45,2017,30,60,0,56,0,online,high,142,3,7145
46,2017,24,60,0,56,0,online,high,142,3,7146
47,2017,18,60,0,56,0,online,high,142,3,7147
48,2017,12,60,0,56,0,online,high,142,3,7148
49,2017,6,60,0,56,0,online,high,142,3,7149
0,2006,60,60,0,29,0,online,high,143,3,7150
1,2006,54,60,0,29,1,online,high,143,3,7151
2,2006,48,60,0,29,1,online,high,143,3,7152
3,2006,42,60,0,29,1,online,high,143,3,7153
4,2006,36,60,0,29,1,online,high,143,3,7154
5,2006,30,60,0,29,1,online,high,143,3,7155
6,2006,24,60,0,29,1,online,high,143,3,7156
7,2006,18,60,0,29,1,online,high,143,3,7157
8,2006,12,60,0,29,1,online,high,143,3,7158
9,2006,6,60,0,29,1,online,high,143,3,7159
10,2006,60,60,0,56,0,online,high,143,3,7160
11,2006,54,60,0,56,0,online,high,143,3,7161
12,2006,48,60,0,56,0,online,high,143,3,7162
13,2006,42,60,0,56,1,online,high,143,3,7163
14,2006,36,60,0,56,1,online,high,143,3,7164
15,2006,30,60,0,56,0,online,high,143,3,7165
16,2006,24,60,0,56,0,online,high,143,3,7166
17,2006,18,60,0,56,1,online,high,143,3,7167
18,2006,12,60,0,56,0,online,high,143,3,7168
19,2006,6,60,0,56,0,online,high,143,3,7169
20,2006,60,60,0,15,0,online,high,143,3,7170
21,2006,54,60,0,15,0,online,high,143,3,7171
22,2006,48,60,0,15,0,online,high,143,3,7172
23,2006,42,60,0,15,0,online,high,143,3,7173
24,2006,36,60,0,15,1,online,high,143,3,7174
25,2006,30,60,0,15,1,online,high,143,3,7175
26,2006,24,60,0,15,1,online,high,143,3,7176
27,2006,18,60,0,15,1,online,high,143,3,7177
28,2006,12,60,0,15,1,online,high,143,3,7178
